program_id,program_name,credential,study_mode,source_url,regular_listed,regular_international_flag,regular_pgwp_flag,flexible_listed,flexible_international_flag,flexible_pgwp_flag,availability_listed,has_domestic_only_availability_row,individual_evidence_status,individual_study_permit_status,individual_pgwp_status,recommended_program_status,recommended_pgwp_status,decision_basis,individual_evidence_url,individual_evidence_retrieved_at,legacy_accepts_international,current_international_eligibility,current_evidence_url,current_last_checked
8520BENVH,Environmental Public Health,Bachelor of Environmental Public Health,Full-time,https://www.bcit.ca/programs/environmental-public-health-bachelor-of-environmental-public-health-full-time-8520benvh/,true,true,true,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/environmental-public-health-bachelor-of-environmental-public-health-full-time-8520benvh/,,,Refer to official program page,https://www.bcit.ca/programs/environmental-public-health-bachelor-of-environmental-public-health-full-time-8520benvh/,2026-09-08
8610BENG,Mining and Mineral Resource Engineering,Bachelor of Engineering,Full-time,https://www.bcit.ca/programs/mining-and-mineral-resource-engineering-bachelor-of-engineering-full-time-8610beng/,true,true,true,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/mining-and-mineral-resource-engineering-bachelor-of-engineering-full-time-8610beng/,,,Refer to official program page,https://www.bcit.ca/programs/mining-and-mineral-resource-engineering-bachelor-of-engineering-full-time-8610beng/,2026-09-08
8630BACC,Accounting,Bachelor's Degree,Full-time / Part-time (Flexible Learning),https://www.bcit.ca/programs/accounting-bachelor-of-accounting-full-time-part-time-8630bacc/,true,true,true,true,true,true,true,true,ACCEPTED_AVAILABLE,REQUIRED,ELIGIBLE_TO_APPLY,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/accounting-bachelor-of-accounting-full-time-part-time-8630bacc/,,True,Eligible; study permit required; optional work terms unavailable,https://www.bcit.ca/programs/accounting-bachelor-of-accounting-full-time-part-time-8630bacc/,2026-09-06
8645BSC,Geomatics,Bachelor of Science,Full-time,https://www.bcit.ca/programs/geomatics-bachelor-of-science-full-time-8645bsc/,true,true,true,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/geomatics-bachelor-of-science-full-time-8645bsc/,,,Refer to official program page,https://www.bcit.ca/programs/geomatics-bachelor-of-science-full-time-8645bsc/,2026-09-08
8650BSC,Radiation Therapy,Bachelor of Science,Full-time,https://www.bcit.ca/programs/radiation-therapy-bachelor-of-science-full-time-8650bsc/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/radiation-therapy-bachelor-of-science-full-time-8650bsc/,,,Refer to official program page,https://www.bcit.ca/programs/radiation-therapy-bachelor-of-science-full-time-8650bsc/,2026-09-08
8660BENG,Civil Engineering Bachelor of Engineering,Bachelor's Degree,Full-time,https://www.bcit.ca/programs/civil-engineering-bachelor-of-engineering-full-time-8660beng/,true,true,true,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/civil-engineering-bachelor-of-engineering-full-time-8660beng/,,,,,
867ABSC,Applied Computer Science (Games Development Option),Bachelor of Science,Full-time,https://www.bcit.ca/programs/applied-computer-science-games-development-option-bachelor-of-science-full-time-867absc/,true,true,true,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/applied-computer-science-games-development-option-bachelor-of-science-full-time-867absc/,,,Refer to official program page,https://www.bcit.ca/programs/applied-computer-science-games-development-option-bachelor-of-science-full-time-867absc/,2026-09-08
867BBSC,Applied Computer Science (Network Security Applications Development Option),Bachelor of Science,Full-time/Part-time,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,true,true,true,true,true,true,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,,,Refer to official program page,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,2026-09-08
867CBSC,Applied Computer Science (Database Option),Bachelor of Science,Full-time/Part-time,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-full-time-part-time-867cbsc/,true,true,true,true,true,true,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-full-time-part-time-867cbsc/,,,Refer to official program page,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-full-time-part-time-867cbsc/,2026-09-08
867DBSC,Applied Computer Science (Human Computer Interface Option),Bachelor of Science,Part-time,https://www.bcit.ca/programs/applied-computer-science-human-computer-interface-option-bachelor-of-science-part-time-867dbsc/,false,false,false,true,true,true,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/applied-computer-science-human-computer-interface-option-bachelor-of-science-part-time-867dbsc/,,,Refer to official program page,https://www.bcit.ca/programs/applied-computer-science-human-computer-interface-option-bachelor-of-science-part-time-867dbsc/,2026-09-08
867EBSC,Applied Computer Science (Network Security Administration Option),Bachelor of Science,Part-time,https://www.bcit.ca/programs/applied-computer-science-network-security-administration-option-bachelor-of-science-part-time-867ebsc/,false,false,false,true,true,true,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/applied-computer-science-network-security-administration-option-bachelor-of-science-part-time-867ebsc/,,,Refer to official program page,https://www.bcit.ca/programs/applied-computer-science-network-security-administration-option-bachelor-of-science-part-time-867ebsc/,2026-09-08
867FBSC,Applied Computer Science (Wireless and Mobile Applications Development Option),Bachelor of Science,Part-time,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,false,false,false,true,true,true,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,,,Refer to official program page,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,2026-09-08
8800BTECH,Construction Management,Bachelor of Technology / Bachelor's Degree,Full-time and Part-time,https://www.bcit.ca/programs/construction-management-bachelor-of-technology-full-time-part-time-8800btech/,true,true,true,true,true,true,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/construction-management-bachelor-of-technology-full-time-part-time-8800btech/,,True,,,
8830BID,Interior Design,Bachelor of Interior Design,Full-time,https://www.bcit.ca/programs/interior-design-bachelor-of-interior-design-full-time-8830bid/,true,true,true,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/interior-design-bachelor-of-interior-design-full-time-8830bid/,,,Refer to official program page,https://www.bcit.ca/programs/interior-design-bachelor-of-interior-design-full-time-8830bid/,2026-09-08
8875BSN,"Nursing, Bachelor of Science in Nursing, Full-time",Bachelor of Science in Nursing,Full-time,https://www.bcit.ca/programs/nursing-bachelor-of-science-in-nursing-full-time-8875bsn/,false,false,false,false,false,false,true,false,NOT_ACCEPTED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,NOT_ACCEPTED,UNKNOWN_NOT_PUBLISHED,individual_program_page_explicit,https://www.bcit.ca/programs/nursing-bachelor-of-science-in-nursing-full-time-8875bsn/,2026-09-06T22:59:43.370796+00:00,False,Not available to international students,https://www.bcit.ca/programs/nursing-bachelor-of-science-in-nursing-full-time-8875bsn/,2026-09-06
8900BTECH,Electronics,Bachelor of Technology / Bachelor's Degree,Part-time / Flexible Learning,https://www.bcit.ca/programs/electronics-bachelor-of-technology-part-time-8900btech/,false,false,false,true,true,true,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/electronics-bachelor-of-technology-part-time-8900btech/,,True,,,
8910BSC,Honours in Biotechnology,Bachelor of Science,Full-time,https://www.bcit.ca/programs/honours-in-biotechnology-bachelor-of-science-full-time-8910bsc/,true,true,true,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/honours-in-biotechnology-bachelor-of-science-full-time-8910bsc/,,,Refer to official program page,https://www.bcit.ca/programs/honours-in-biotechnology-bachelor-of-science-full-time-8910bsc/,2026-09-08
9100FADVDIP,Geographic Information Systems,Advanced Diploma,Full-time,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-full-time-9100fadvdip/,true,true,false,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-full-time-9100fadvdip/,,,Refer to official program page,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-full-time-9100fadvdip/,2026-09-08
9100PADVDIP,Geographic Information Systems,Advanced Diploma,Part-time,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-part-time-9100padvdip/,false,false,false,true,true,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-part-time-9100padvdip/,,,Refer to official program page,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-part-time-9100padvdip/,2026-09-08
9940BSC,Combined Honours in Biochemistry and Forensic Science,Bachelor of Science,Full-time,https://www.bcit.ca/programs/combined-honours-in-biochemistry-and-forensic-science-bachelor-of-science-full-time-9940bsc/,true,true,true,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/combined-honours-in-biochemistry-and-forensic-science-bachelor-of-science-full-time-9940bsc/,,True,Available; joint UBC/BCIT program,https://www.bcit.ca/programs/combined-honours-in-biochemistry-and-forensic-science-bachelor-of-science-full-time-9940bsc/,2026-09-07
9975BBA,Bachelor of Business Administration,Bachelor of Business Administration,Full-time/Part-time,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,true,true,true,true,true,true,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,,,Refer to official program page,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,2026-09-08
9980BCI,Bachelor of Creative Industries,Bachelor of Creative Industries,Full-time,https://www.bcit.ca/programs/bachelor-of-creative-industries-bachelor-of-creative-industries-full-time-9980bci/,true,true,true,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/bachelor-of-creative-industries-bachelor-of-creative-industries-full-time-9980bci/,,,Refer to official program page,https://www.bcit.ca/programs/bachelor-of-creative-industries-bachelor-of-creative-industries-full-time-9980bci/,2026-09-08
A200GRCERT,Building Energy Modelling,Graduate Certificate,Part-time,https://www.bcit.ca/programs/building-energy-modelling-graduate-certificate-part-time-a200grcert/,false,false,false,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/building-energy-modelling-graduate-certificate-part-time-a200grcert/,,,Refer to official program page,https://www.bcit.ca/programs/building-energy-modelling-graduate-certificate-part-time-a200grcert/,2026-09-08
A500GRCERT,Global Leadership,Graduate Certificate,Full-time,https://www.bcit.ca/programs/global-leadership-graduate-certificate-full-time-a500grcert/,true,true,false,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/global-leadership-graduate-certificate-full-time-a500grcert/,,,Refer to official program page,https://www.bcit.ca/programs/global-leadership-graduate-certificate-full-time-a500grcert/,2026-09-08
A600GRCERT,Business Analytics,Graduate Certificate,Full-time,https://www.bcit.ca/programs/business-analytics-graduate-certificate-full-time-a600grcert/,true,true,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/business-analytics-graduate-certificate-full-time-a600grcert/,,,Refer to official program page,https://www.bcit.ca/programs/business-analytics-graduate-certificate-full-time-a600grcert/,2026-09-08
A700GRCERT,Business Administration,Graduate Certificate,Full-time,https://www.bcit.ca/programs/business-administration-graduate-certificate-full-time-a700grcert/,true,true,false,false,false,false,true,false,ACCEPTED_AVAILABLE,REQUIRED,INELIGIBLE,ACCEPTED_AVAILABLE,INELIGIBLE,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/business-administration-graduate-certificate-full-time-a700grcert/,,True,Available; study permit required; not PGWP eligible (CIP 52.0201),https://www.bcit.ca/programs/business-administration-graduate-certificate-full-time-a700grcert/,2026-09-06
M120MENG,Building Science,Master of Engineering,Full-time/Part-time,https://www.bcit.ca/programs/building-science-master-of-engineering-full-time-part-time-m120meng/,true,true,true,true,true,true,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/building-science-master-of-engineering-full-time-part-time-m120meng/,,,Refer to official program page,https://www.bcit.ca/programs/building-science-master-of-engineering-full-time-part-time-m120meng/,2026-09-08
M220MASC,Building Engineering/Building Science,Master of Applied Science,Full-time/Part-time,https://www.bcit.ca/programs/building-engineering-building-science-master-of-applied-science-full-time-part-time-m220masc/,true,true,true,true,true,true,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/building-engineering-building-science-master-of-applied-science-full-time-part-time-m220masc/,,,Refer to official program page,https://www.bcit.ca/programs/building-engineering-building-science-master-of-applied-science-full-time-part-time-m220masc/,2026-09-08
M410MSC,Ecological Restoration,Master of Science,Full-time/Part-time,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,true,true,true,true,true,true,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,,,Refer to official program page,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,2026-09-08
